X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,subject_id,activity
183.10646,-181.59186,1717.1947,248.35609,-85.93451999999999,1651.47437,147.46021000000002,-264.3714,1612.78967,333.77252000000004,-346.25549,1413.96716,148.03419,-396.77187999999995,1322.03052,443.039,-438.84503,1133.7423099999999,581.30688,-300.82706,998.36316,81.26673000000001,-70.94230999999999,1427.2548800000002,163.2561,47.35812,1162.65381,380.3949,64.30643,1069.5764199999999,310.43781,-253.78114,969.6389800000001,88.04513,-81.79968000000001,958.1561300000001,87.36406,-312.27768,1028.70264,311.90857,-213.40582,714.47205,262.83838,-300.1817,483.14777000000004,249.22339,-242.10227999999998,326.69777999999997,244.16576,-306.12987999999996,80.08968,171.02233999999999,-316.68289,30.983990000000002,316.99438,-158.79738999999998,49.007290000000005,107.02206000000001,-59.91746,686.44916,-8.77544,-104.70979,491.90915,12.2227,-88.78223,324.17395,-69.96724,-135.27827,97.65465999999999,10.1127,-156.51883,90.31214,-29.10245,18.374470000000002,50.69381,158.12256000000002,-211.71906,483.24207,179.15894,-249.22636,90.99141999999999,120.71603,-147.04172,478.01052999999996,-39.95616,-194.48748999999998,30.44175,2,9
182.47723,-181.59648,1717.17554,247.61484,-85.69507,1651.46594,147.01494,-264.50119,1612.80603,333.48575,-346.24454,1414.05981,147.87163999999999,-396.94611000000003,1321.97485,443.04727,-438.66006,1133.91406,581.2030599999999,-300.40963999999997,998.63995,80.62217,-71.12984,1427.3925800000002,162.60542,46.91117,1162.57129,379.69669,64.21876999999999,1069.40247,310.28918,-253.66227999999998,969.6875,87.66186,-81.8709,958.19531,87.20113,-312.43546000000003,1028.6059599999999,311.76532000000003,-213.15216,714.5658,262.82446,-299.97485,483.10677999999996,249.24226000000002,-242.01942000000003,326.68784,244.1671,-306.11914,80.05905,171.01723,-316.68674,30.96997,317.00085,-158.77858999999998,49.01474,106.6831,-59.83005,686.52008,-9.51975,-104.749,492.01038,12.10025,-88.7677,324.19696,-69.98073000000001,-135.2831,97.61407,9.888710000000001,-156.24106,90.20178,-29.16592,18.363,50.68803,158.06087,-211.5513,483.22003,179.17906000000002,-249.21747000000002,90.98167,120.59097,-146.92177,478.06964000000005,-39.95032,-194.49741,30.447940000000003,2,9
181.88843,-181.60063,1717.16345,246.79733,-85.77133,1651.36633,146.6001,-264.64767,1612.84509,333.22412,-346.21561,1414.15405,147.73795,-397.11581,1321.9303,443.05618,-438.46869000000004,1134.06592,581.10077,-299.97586,998.9508099999999,79.85904000000001,-71.68231999999999,1427.14063,161.91243,46.46973,1162.4791300000002,378.93167,64.11495,1069.25977,310.14975,-253.51616,969.73291,87.27833000000001,-81.96176,958.24463,87.06201999999999,-312.5928,1028.51501,311.65297999999996,-213.06597999999997,714.50446,262.79523,-299.89096,483.13727,249.22366,-242.0498,326.62212999999997,244.19075,-306.13223,80.12212,171.03413,-316.67072,30.976059999999997,317.01102000000003,-158.72308,49.01913,106.37534,-59.754819999999995,686.5867900000001,-9.55321,-104.73795,492.09122,12.0578,-89.35119,323.98721,-70.01094,-135.28697,97.63261,10.06885,-156.54398,90.37701,-29.15979,18.36843,50.68329,158.10193999999998,-211.39462000000003,483.20926,179.17744,-249.19612,90.97865,118.50885,-148.79608000000002,477.6767,-39.96222,-194.44589,30.45905,2,9
181.35461,-181.60831000000002,1717.14136,246.08774,-85.51943,1651.3479,146.1768,-264.80722000000003,1612.91455,332.99102999999997,-346.15972999999997,1414.2377900000001,147.60966000000002,-397.26511,1321.83679,443.08011,-438.28112999999996,1134.18738,581.02557,-299.53769,999.31104,79.144,-72.00564,1427.12634,161.25118999999998,46.04335,1162.41284,378.22925,64.03794,1069.12756,309.95844,-253.35495,969.79028,86.95472,-82.05921,958.28754,86.84702,-313.04992999999996,1028.39331,312.48129,-211.47121,715.39075,262.77979,-299.80602999999996,483.15445,249.21274,-241.90659,326.62967000000003,244.19945,-305.9968,80.08074,171.01599,-316.66766,30.97552,317.00692999999995,-158.80301,49.0071,106.08164,-60.12874,686.6532599999999,-9.30223,-104.78426,491.95972,11.88302,-88.69535,324.17636,-70.04105,-135.24142,97.62254,10.04774,-156.5195,90.35803,-29.1966,18.3768,50.675059999999995,158.03043,-211.3515,483.21848,179.19287,-249.14837999999997,90.96933,118.45788999999999,-148.59929,477.75812,-39.97551,-194.422,30.45642,2,9
180.83656000000002,-181.6163,1717.14465,245.35515,-85.44906999999999,1651.25916,145.78298999999998,-264.94077000000004,1612.99316,332.77468999999996,-346.08737,1414.32227,147.50467,-397.41958999999997,1321.77197,443.11142,-438.07242,1134.32031,581.05164,-299.09778,999.67944,78.44156,-72.38669,1427.0914300000002,160.54498,45.62014,1162.3822,377.50198,63.954809999999995,1069.0094,309.83083999999997,-253.22205,969.88086,86.59000999999999,-82.14126,958.3549199999999,86.75343000000001,-313.1832,1028.2979699999999,312.83099,-211.56271,715.31097,262.73467999999997,-299.75467000000003,483.19710999999995,249.1987,-241.82211,326.62796000000003,244.19778,-306.08243,80.13113,170.9921,-316.66213999999997,30.96912,316.99438,-158.72032,49.03755,105.8262,-59.667759999999994,686.7167400000001,-9.47302,-104.84206999999999,491.99384000000003,11.899389999999999,-89.30581,324.05081,-70.02767,-135.2372,97.60226999999999,10.02718,-156.52837,90.3724,-29.19947,18.3688,50.728120000000004,157.99603000000002,-211.26505,483.20535,179.19955,-249.13412000000002,90.99444,118.29109,-148.55441000000002,477.76544,-39.957809999999995,-194.44722,30.47522,2,9
180.34587,-181.62604,1717.14197,244.67056000000002,-85.38824,1651.14783,145.44562,-265.0744,1613.07092,332.55884,-346.02307,1414.38782,147.39461,-397.54605,1321.69751,443.14547999999996,-437.82635,1134.45703,581.06512,-298.58737,1000.0744599999999,77.82512,-73.01374,1426.95898,160.07712,45.0919,1162.3243400000001,376.73343,63.90908,1068.90942,309.6488,-253.07512000000003,969.94879,86.2326,-82.18415999999999,958.4234,86.64232,-313.30411000000004,1028.20642,313.05804,-211.17937999999998,715.40759,262.71515,-299.69754,483.25075999999996,249.18871000000001,-241.71353,326.67017000000004,244.19977999999998,-306.10007,80.15611,171.00633,-316.67392,30.972170000000002,316.9993,-158.79419,49.07907,105.78548,-60.5266,686.22589,-9.55838,-104.90071,491.95581,11.68061,-88.64478000000001,324.22672,-70.05219,-135.23924,97.59164,10.02488,-156.47339,90.36915,-29.239309999999996,18.39115,50.73345,157.93657,-211.16319,483.18637,179.19637,-249.13124,90.98541,118.20442,-148.47881999999998,477.86969000000005,-39.97244,-194.45731,30.47628,2,9
179.84373,-181.62874,1717.1431899999998,244.01445,-85.34591999999999,1651.0479699999999,145.09355,-265.21954,1613.13562,332.31143,-345.95557,1414.47986,147.29378,-397.69379,1321.63318,443.23925999999994,-437.55120999999997,1134.60254,581.07214,-298.04892,1000.46075,77.10603,-73.38377,1427.00586,159.3528,44.73835,1162.3574199999998,376.02158,63.84834,1068.83411,309.49318999999997,-252.90302000000003,970.0288099999999,85.87911,-82.24256,958.5100699999999,86.52991999999999,-313.45749,1028.15222,312.96988,-211.06822000000003,715.46735,262.66891,-299.65289,483.30084000000005,249.17265,-241.65126,326.6366,244.20182999999997,-306.06961,80.13206,171.03548,-316.69449,30.98119,317.02045,-158.73505,49.11422,105.50448999999999,-60.460359999999994,686.37628,-9.71222,-104.9448,491.99505999999997,11.60108,-88.64331999999999,324.24338,-70.07661,-135.24733999999998,97.59729,9.98604,-156.50694,90.36578,-29.227690000000003,18.372320000000002,50.73615,157.83946,-211.06657,483.21494,179.2023,-249.10179,91.00452,118.13733,-148.42181000000002,477.88718,-39.971740000000004,-194.44173,30.44223,2,9
179.41835,-181.66283,1717.13171,243.34497000000002,-85.30646,1650.95044,144.75876,-265.39133,1613.21289,332.08249,-345.88538,1414.54114,147.22008,-397.83182,1321.5728800000002,443.33398,-437.25906,1134.7423099999999,581.11182,-297.47192,1000.8579699999999,76.34741,-73.49651,1427.18359,158.54146,44.3838,1162.37537,375.28659,63.77786999999999,1068.83862,309.32858,-252.75996,970.0930800000001,85.53064,-82.28741,958.58484,86.43874,-313.60391,1028.06226,312.8671,-210.85277000000002,715.50635,262.64795,-299.50745,483.31615999999997,249.1432,-241.54185,326.66885,244.22415,-306.01999,80.14804000000001,171.00749,-316.69629,30.96013,317.01569,-158.74515,49.1229,105.15088999999999,-61.07273000000001,686.30438,-9.80294,-105.03073,491.99435,11.57005,-88.68095,324.27881,-70.05873000000001,-135.21552,97.60043,9.99498,-156.50838000000002,90.37999,-29.208159999999996,18.40588,50.74047,157.82201,-211.02081,483.20557,179.18677,-249.10828999999998,91.00129,118.05173,-148.52309,477.89594000000005,-39.97282,-194.46112,30.46895,2,9
178.95508,-181.68356,1717.13562,242.71322999999998,-85.27656999999999,1650.92041,144.42029,-265.53476,1613.27234,331.85034,-345.82544,1414.61523,147.16457,-397.93228,1321.5180699999999,443.42014000000006,-436.95977999999997,1134.86987,581.1394,-296.87543,1001.2407199999999,75.6727,-73.87132,1427.18762,157.61571,44.23928,1162.41309,374.48956,63.699380000000005,1068.83655,309.17322,-252.59782,970.15125,85.15694,-82.33725,958.64886,86.30762,-313.76151,1028.00586,312.73462,-210.67227000000003,715.5495,262.63501,-299.43515,483.35635,249.14842000000002,-241.50477999999998,326.63614,244.23807000000002,-305.99948,80.1628,171.01155,-316.69482,30.97167,317.01895,-158.76469,49.13792,104.9525,-61.05138,686.42413,-9.92951,-105.10751,492.00836,11.51728,-88.66063,324.29599,-70.07603,-135.25632,97.5703,9.97136,-156.50418,90.36833,-29.1951,18.40726,50.73344,157.71478000000002,-210.96585,483.21115,179.21062,-249.10477999999998,91.00588,117.95988,-148.50753999999998,477.9574,-39.98502,-194.46701000000002,30.44163,2,9
178.47423999999998,-181.72838000000002,1717.1546600000001,242.02118,-85.23655,1650.8627900000001,144.09038999999999,-265.74408,1613.30615,331.61606,-345.73886,1414.68652,147.06583999999998,-398.07639,1321.4812,443.55645999999996,-436.6394,1135.0166,581.21252,-296.28397,1001.6007699999999,75.06235,-74.29069,1427.21948,156.8614,43.995490000000004,1162.42285,373.73694,63.65345,1068.86157,309.02682000000004,-252.45729,970.2185699999999,84.79356999999999,-82.38476999999999,958.6967800000001,86.18458000000001,-313.9328,1027.9188199999999,312.61761,-210.60001,715.54071,262.64499,-299.29614,483.38595999999995,249.12874,-241.34444,326.66028,244.25172,-306.02402,80.21091,171.00964,-316.71398999999997,30.955109999999998,317.01077000000004,-158.74365,49.144459999999995,104.79628000000001,-60.35255,686.66132,-10.07391,-105.17416999999999,492.02905,11.45185,-88.68346,324.3187,-70.11246,-135.24136000000001,97.57261,9.94897,-156.53427,90.40831,-29.19685,18.37967,50.73793,157.64119,-210.92844,483.20743,179.21501,-249.11667000000003,91.01125,117.82845,-148.57265,477.95383,-39.98302,-194.48993000000002,30.449279999999998,2,9
177.98207,-181.81755,1717.1481899999999,241.35377999999997,-85.22878,1650.84082,143.78603,-265.91907000000003,1613.3300800000002,331.41525,-345.6673,1414.7631800000001,146.89029,-398.24579,1321.45313,443.67728,-436.29053,1135.1345199999998,581.2583,-295.63321,1001.9664300000001,74.4329,-74.6149,1427.2196,156.10548,43.78823,1162.45227,372.98328,63.60909,1068.90063,308.8848,-252.30792000000002,970.27441,84.42056,-82.41035,958.75226,86.03123000000001,-314.10782,1027.86938,312.44968,-210.29466000000002,715.63458,262.64264,-299.21304,483.4057,249.07877000000002,-241.25157000000002,326.67017000000004,244.27432000000002,-306.0304,80.20539000000001,171.02576000000002,-316.72008999999997,30.963309999999996,317.02676,-158.7347,49.17857,104.48663,-61.0466,686.60199,-10.1167,-105.25272,491.98886,11.32666,-88.70815,324.3421,-70.1112,-135.24045,97.54189000000001,9.92608,-156.56427,90.38873000000001,-29.15823,18.376520000000003,50.78358,157.57027,-210.82716000000002,483.20889000000005,179.22107,-249.08479,91.02752,117.77188000000001,-148.56845,477.94845999999995,-39.98308,-194.49643999999998,30.43153,2,9
177.49889,-181.93701000000001,1717.14563,240.74367,-85.21954000000001,1650.83728,143.54846,-266.04677999999996,1613.2998,331.22643999999997,-345.58411,1414.81531,146.82106000000002,-398.39212000000003,1321.40613,443.83069000000006,-435.94192999999996,1135.25159,581.32074,-294.98297,1002.3087199999999,73.85802,-74.94084000000001,1427.23877,155.3508,43.61453,1162.50464,372.19669,63.59744,1068.94324,308.75336,-252.17248999999998,970.3161,84.06026999999999,-82.45695,958.7949199999999,85.90668000000001,-314.29098999999997,1027.78918,312.35708999999997,-210.17181000000002,715.69983,262.64703,-299.10196,483.44012000000004,249.12041000000002,-241.1333,326.6543,244.27606,-305.953,80.16084000000001,171.03316,-316.73462,30.972820000000002,317.02856,-158.73729,49.20189,104.36791,-60.385380000000005,686.80237,-10.26656,-105.32858999999999,492.02634000000006,11.271560000000001,-88.78107,324.34213,-70.13013000000001,-135.2408,97.56873,9.93005,-156.5804,90.4068,-29.16545,18.37656,50.775059999999996,157.52066000000002,-210.7675,483.25827000000004,179.22766000000001,-249.07031,91.00766999999999,117.69055,-148.58957,478.03405999999995,-39.99481,-194.48521000000002,30.41784,2,9
177.03812,-182.01227,1717.16675,240.04577999999998,-85.20996,1650.85339,143.19507,-266.29565,1613.38049,331.06006,-345.49602999999996,1414.8586400000002,146.73349,-398.49548,1321.37573,443.96243,-435.54953,1135.37524,581.36127,-294.25667999999996,1002.6474,73.24261,-75.32399000000001,1427.22717,154.52989,43.3634,1162.5349099999999,371.43045,63.600669999999994,1068.98975,308.66196,-252.03531,970.37946,83.69791,-82.51541,958.86609,85.78725,-314.46945,1027.7536599999999,311.93582000000004,-210.4669,715.5694599999999,262.64505,-298.93222000000003,483.42612,249.13586,-241.02899,326.62487999999996,244.28996,-305.91327,80.11578,171.03171,-316.72893999999997,30.957420000000003,317.03073,-158.80796999999998,49.2463,104.02284,-61.099990000000005,686.72888,-10.430639999999999,-105.39783999999999,492.05535999999995,11.223239999999999,-88.78328,324.32635,-70.14517,-135.24722,97.5423,9.91308,-156.4994,90.38116,-29.165370000000003,18.35843,50.77221,157.48109,-210.70465,483.24368,179.21408,-249.08084,91.0058,117.61981000000002,-148.57041999999998,478.08063,-40.00734,-194.47881,30.410390000000003,2,9
176.57541,-182.12943,1717.17554,239.38745,-85.18547,1650.7988300000002,142.92422,-266.45763999999997,1613.40869,330.90262,-345.41483,1414.91064,146.64266999999998,-398.63596,1321.33533,444.15405,-435.20804000000004,1135.4563,581.37073,-293.56519,1003.01025,72.63976,-75.73071999999999,1427.21069,153.78298999999998,43.18759,1162.5647,370.6373,63.627219999999994,1069.02148,308.57104,-251.92628,970.40204,83.40125,-82.57986,958.9055199999999,85.63684,-314.64145,1027.68591,310.17636,-211.30693,715.07611,262.64542,-298.8139,483.44794,249.13295,-240.95976000000002,326.63852,244.29077,-305.9057,80.15125,171.01181,-316.75577000000004,30.95106,317.05399,-158.76183,49.24564,103.83273,-61.10075,686.81519,-10.493030000000001,-105.4699,492.03754000000004,11.1664,-88.75421999999999,324.42206,-70.19329,-135.27968,97.54568,9.85937,-156.6068,90.44624,-29.11914,18.36886,50.81275,157.45761000000002,-210.64198,483.21786,179.22874,-249.05672,91.00726999999999,117.48581000000001,-148.657,478.05161,-40.02004,-194.4881,30.398559999999996,2,9
176.1488,-182.19086000000001,1717.16907,238.77119,-85.16234,1650.7639199999999,142.66704,-266.64319,1613.4303,330.77013999999997,-345.28558,1414.94592,146.5914,-398.76376,1321.27844,444.30245999999994,-434.84927000000005,1135.53772,581.38806,-292.82571,1003.3485699999999,72.08739,-75.94060999999999,1427.39685,153.22513999999998,42.77355,1162.59778,369.83554,63.678940000000004,1069.0199,308.47388,-251.82218999999998,970.42578,83.07632,-82.64575,958.97729,85.53586999999999,-314.81802000000005,1027.62097,310.05914,-211.17256,715.1156,262.64774,-298.75128,483.53232,249.14932000000002,-240.8022,326.63889,244.34293,-305.94241,80.21848,171.0161,-316.73888999999997,30.925420000000003,317.07178,-158.79477,49.304959999999994,103.64478000000001,-61.107319999999994,686.83789,-10.622710000000001,-105.49775,492.06597999999997,11.08656,-88.78228,324.37561,-70.18565,-135.2831,97.56416999999999,9.84039,-156.56662,90.43068000000001,-29.14145,18.409329999999997,50.79803,157.35477,-210.57102999999998,483.22222999999997,179.23009,-249.04842999999997,91.01818,119.12781000000001,-146.94273,478.4595,-40.01708,-194.494,30.4156,2,9
175.75391000000002,-182.2437,1717.16541,238.13367999999997,-85.13539,1650.6779800000002,142.43112,-266.8295,1613.48425,330.64297,-345.17014,1414.97119,146.53555,-398.90314,1321.23438,444.43677,-434.48727,1135.6084,581.36499,-292.07953,1003.7211900000001,71.4282,-76.3159,1427.3761,152.41675,42.527590000000004,1162.60303,369.03326,63.74381999999999,1069.0175800000002,308.40894,-251.68562000000003,970.48035,82.79771,-82.70831,959.00183,85.45906,-314.9498,1027.55811,309.94885,-211.01178,715.17426,262.66598999999997,-298.61578,483.52875,249.18889,-240.7058,326.62888,244.32469,-305.89481,80.15723,171.01772,-316.77646,30.95293,317.08813,-158.86273,49.32393,103.45615,-61.102090000000004,686.87671,-11.22689,-105.51466,492.25385,11.00404,-88.78093,324.4032,-70.22075,-135.27682,97.54996,9.81049,-156.58223,90.45228,-29.136879999999998,18.39454,50.77449,157.33806,-210.50351,483.2243,179.22096000000002,-249.04828999999998,91.05230999999999,117.36816,-148.62779,478.15652,-40.03898,-194.47311000000002,30.374859999999998,2,9
175.41637,-182.28708999999998,1717.16748,237.48126000000002,-85.05339000000001,1650.55981,142.18348999999998,-267.01867999999996,1613.5557900000001,330.52557,-345.0256,1414.9937699999998,146.52884,-399.03763,1321.18762,444.58279000000005,-434.08716,1135.6887199999999,581.33667,-291.30319,1004.04724,70.69685,-76.84245,1427.1652800000002,151.62297,42.251290000000004,1162.6262199999999,368.18939,63.821709999999996,1068.99902,308.34299,-251.59368999999998,970.52716,82.57455,-82.77291,959.0672599999999,85.39856999999999,-315.12134,1027.4909699999998,309.88492,-210.9239,715.22797,262.70627,-298.54107999999997,483.56473,249.2036,-240.53392000000002,326.61441,244.27162,-305.8804,80.23541999999999,171.02338999999998,-316.79181,30.92795,317.09802,-158.85272,49.36444,103.33736999999999,-61.0864,686.91809,-10.83692,-105.60718,492.09045,11.01022,-88.79915,324.41055,-70.24514,-135.28479,97.53641,9.78709,-156.54138,90.42619,-29.15247,18.38162,50.823809999999995,157.31488000000002,-210.44052000000002,483.22464,179.22879,-249.05405,91.01479,117.27376000000001,-148.66158000000001,478.18442000000005,-40.01616,-194.51164,30.376379999999997,2,9
175.09082,-182.30501999999998,1717.1521,236.87665,-84.97407,1650.43274,141.96393,-267.21768,1613.6557599999999,330.40558,-344.88956,1415.0186800000001,146.53247,-399.19006,1321.12634,444.68457,-433.72064000000006,1135.75647,581.27618,-290.51022,1004.3878199999999,70.02311999999999,-77.23111999999999,1427.13281,150.5992,42.11195,1162.59753,367.29312000000004,63.898509999999995,1068.95129,308.30896,-251.45367000000002,970.59827,82.33873,-82.86596999999999,959.1234099999999,85.33585,-315.28461,1027.44226,309.76761,-210.74464,715.25067,262.75278,-298.43903,483.59060999999997,249.22113,-240.46252,326.60828,244.37669,-305.93149,80.19038,171.02902,-316.79205,30.92135,317.09472999999997,-158.86081000000001,49.38405,103.20879000000001,-61.0521,686.97064,-11.40709,-105.65154,492.30438,11.03682,-89.45279000000001,324.20068,-70.2494,-135.2789,97.54619,9.77866,-156.49821,90.41736999999999,-29.11641,18.436120000000003,50.83133,157.36658,-210.40562000000003,483.22763,179.26505,-249.03232000000003,91.02221999999999,117.17886000000001,-148.65839,478.23956,-40.03171,-194.4852,30.383609999999997,2,9
174.76915,-182.31499,1717.1304899999998,236.24091,-84.85954,1650.26599,141.92517,-267.31522,1613.6803,330.28668,-344.73398,1415.06213,146.51604,-399.35654,1321.09399,444.81244000000004,-433.3385,1135.8250699999999,581.22443,-289.70514,1004.70874,69.37447,-77.60682,1427.14392,149.86063000000001,41.8306,1162.64502,366.50925,64.01235,1068.90564,308.2298,-251.32818999999998,970.6206099999999,82.06733,-82.94768,959.1947,85.28283,-315.45386,1027.35791,309.76205,-210.70645,715.2157599999999,262.76962000000003,-298.37296000000003,483.61499000000003,249.27499,-240.31247000000002,326.66446,244.37245,-305.92212,80.17596,171.0307,-316.81445,30.893320000000003,317.08664,-158.93216,49.42905,103.05949,-61.03929,687.03333,-11.507060000000001,-105.68973000000001,492.30161,10.9284,-88.80761,324.40671000000003,-70.27059,-135.28973,97.51771,9.7546,-156.50753999999998,90.40901,-29.10765,18.3987,50.86486,157.34691999999998,-210.35767,483.19562,179.25543000000002,-249.06878999999998,91.05534,117.10323000000001,-148.68108,478.27209000000005,-40.04815,-194.48946,30.3836,2,9
174.46861,-182.32622,1717.10107,235.52317999999997,-84.74795999999999,1650.11658,141.77864,-267.5799,1613.67285,330.16431,-344.5929,1415.10193,146.51946999999998,-399.48578,1321.0523699999999,444.95245,-432.93307000000004,1135.91467,581.11639,-288.88518999999997,1005.0015300000001,68.80759,-78.21005,1427.00293,148.98341000000002,41.50979,1162.64197,365.59933,64.12908,1068.86572,308.1973,-251.20233,970.67346,81.81506999999999,-83.00185,959.27222,85.2307,-315.65393,1027.28027,310.80035,-209.21925,715.99518,262.81436,-298.30511,483.68265,249.33548,-240.24791000000002,326.6557,244.41237999999998,-306.03122,80.2184,171.02878,-316.84702000000004,30.8981,317.10794,-158.93373,49.49541,102.99547,-60.391630000000006,687.1546,-11.123489999999999,-105.75258000000001,492.12942999999996,10.83906,-88.80676,324.41635,-70.28935,-135.27754,97.51895,9.750960000000001,-156.58128,90.44335,-29.08297,18.38879,50.86524,157.39476000000002,-210.28702,483.22299000000004,179.26996,-249.0826,91.04504,117.06823999999999,-148.64726000000002,478.28668,-40.04963,-194.48111,30.37657,2,9
174.12389,-182.34743999999998,1717.11157,234.81952,-84.62814,1650.01831,141.62556,-267.70776,1613.80859,330.0593,-344.4527,1415.16125,146.55882,-399.64301,1321.02258,445.10425,-432.54242,1135.99268,580.97284,-288.07025,1005.2636699999999,68.13946999999999,-78.58655999999999,1427.00171,148.19225,41.22439,1162.6698,364.71454,64.24373,1068.8385,308.15576,-251.01563,970.72961,81.54119,-83.07738,959.31976,85.24965,-315.84882000000005,1027.25342,310.73944,-209.10951,716.01245,263.43216,-298.41898,483.65463,249.35832000000002,-240.14836,326.62036,244.44475,-305.93442000000005,80.1672,171.02193,-316.87433,30.876890000000003,317.10434,-158.9556,49.543659999999996,102.75712,-60.98935,687.10815,-12.0067,-105.76956000000001,492.34103,10.7816,-88.82196,324.42807,-70.29338,-135.2626,97.52945,9.750739999999999,-156.58496,90.46273000000001,-29.047459999999997,18.42032,50.854440000000004,157.29873999999998,-210.30391,483.17285,179.28329,-249.09442,91.03298000000001,117.03521,-148.61942,478.34424,-40.0504,-194.48155,30.37025,2,9
173.78728,-182.41591,1717.0950899999998,234.10011,-84.72285,1649.87769,141.37583999999998,-268.04717999999997,1613.8414300000002,329.94095,-344.3147,1415.19568,146.56363000000002,-399.79901,1320.98499,445.2749,-432.14365,1136.08496,580.84778,-287.19158999999996,1005.57599,67.41207,-78.79868,1427.12585,147.29596999999998,40.92498,1162.65051,363.78754,64.36948000000001,1068.76172,308.10489,-250.84506000000002,970.78406,81.26325,-83.1373,959.39264,85.20361,-316.0282,1027.17126,310.66342000000003,-208.81083999999998,716.0953400000001,262.90466000000004,-298.10402999999997,483.70078,249.42441000000002,-240.09651000000002,326.6228,244.47011,-306.02853,80.18636,171.04883999999998,-316.88626,30.84572,317.10607999999996,-159.02743999999998,49.6133,102.61591999999999,-60.970580000000005,687.1571700000001,-11.293239999999999,-105.8577,492.17065,10.789439999999999,-88.81271,324.43192,-70.30438000000001,-135.27331999999998,97.53764,9.75612,-156.55733999999998,90.46124,-29.00651,18.40694,50.86005,157.30823,-210.24254,483.12192000000005,179.29831000000001,-249.15132000000003,91.04124,116.9586,-148.64835,478.31839,-40.04558,-194.48438000000002,30.34783,2,9
173.40079,-182.48625,1717.07068,233.35796000000002,-84.57133,1649.85022,141.15218000000002,-268.11566,1614.00256,329.86847,-344.18268,1415.23486,146.6019,-399.93462999999997,1320.95667,445.44513,-431.73416,1136.16772,580.73724,-286.31998,1005.90155,66.92981999999999,-79.01534000000001,1427.29358,146.42128,40.629979999999996,1162.60022,362.85309,64.47488,1068.7086199999999,308.02716000000004,-250.67667999999998,970.81116,80.97313,-83.22366,959.44116,85.22281,-315.99246,1027.15076,310.6102,-208.70186,716.06897,263.51477,-298.1579,483.67227,249.42432999999997,-239.94477999999998,326.62997,244.48878,-305.95856000000003,80.12734,171.05615,-316.90274,30.8581,317.09872,-159.05678999999998,49.68535,102.46325,-60.941390000000006,687.24176,-11.85368,-105.90056000000001,492.36618,10.741660000000001,-88.826,324.46783,-70.29082,-135.30318,97.54975,9.74906,-156.55653,90.43654000000001,-29.01499,18.412689999999998,50.85713,157.21146000000002,-210.25773999999998,483.13269,179.29955,-249.15256000000002,91.07338,116.88863,-148.65266,478.36057,-40.04915,-194.47791,30.348340000000004,2,9
172.99142,-182.55481,1717.0750699999999,232.60226,-84.27558,1649.87292,141.07202,-268.31647000000004,1613.9238300000002,329.80942000000005,-344.0549,1415.2817400000001,146.64244,-400.0531,1320.9307900000001,445.63390999999996,-431.30942000000005,1136.2138699999998,580.5768400000001,-285.41483,1006.19165,66.22156,-79.37111999999999,1427.3429,145.562,40.328509999999994,1162.56592,361.9635,64.62176,1068.66907,307.98166000000003,-250.49731,970.8610800000001,80.66589,-83.29093,959.49854,85.12566,-316.21597,1027.0636,309.51563,-210.24934,715.20612,263.52451,-298.05242999999996,483.68698,249.44872,-239.88461,326.60867,244.49471,-306.07532000000003,80.22742,171.06271,-316.92834,30.82977,317.07541000000003,-159.16267,49.765209999999996,102.28645,-60.9465,687.26721,-11.92569,-105.93987,492.37296,10.71711,-88.85407,324.40634,-70.30244,-135.28636,97.52175,9.726339999999999,-156.6129,90.45942,-28.920809999999996,18.447429999999997,50.8764,157.23088,-210.2121,483.15689000000003,179.29356,-249.15831,91.06376999999999,116.85491999999999,-148.56206,478.34009000000003,-40.0583,-194.4958,30.36645,2,9
172.55518999999998,-182.58025,1717.0813,231.83622999999997,-84.13817,1649.84448,140.91573,-268.49091,1613.97095,329.75616,-343.90479,1415.31165,146.69345,-400.17831,1320.89734,445.79425,-430.88849000000005,1136.2639199999999,580.45209,-284.53592000000003,1006.46869,65.54361999999999,-79.73817,1427.32861,144.68256,40.0493,1162.5459,361.02173,64.71629,1068.59277,307.95035,-250.31804,970.8825099999999,80.36784,-83.37312,959.53168,85.08573,-316.44989,1026.99597,311.13925,-208.86288000000002,715.83777,263.01569,-297.80312999999995,483.7384,249.43221,-239.75806,326.61703,244.5215,-306.07828,80.24064,171.0603,-316.94794,30.84099,317.05862,-159.16191,49.80056,102.1539,-60.31299,687.43188,-11.996139999999999,-105.97318,492.38662999999997,10.64527,-88.80434,324.45232999999996,-70.30206,-135.28893,97.5217,9.728069999999999,-156.5771,90.44672,-28.957659999999997,18.42267,50.90074,157.24655,-210.1767,483.13364,179.30095,-249.12922999999998,91.08018,116.79833,-148.59646999999998,478.37271,-40.04698,-194.5042,30.34941,2,9
