,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,subject_id,activity
912,495.0406200000001,-136.08635,1637.4896199999998,563.62628,-83.20262,1536.48059,392.47635,-198.49748,1568.93494,459.10513,-335.61111,1358.36987,241.39557,-341.4118,1337.60034,547.0575,-381.88394,1073.01196,643.11993,-284.41656,875.2656900000001,369.02457,-15.20756,1364.95569,448.77286,34.90507,1086.48535,594.51202,9.00853,900.79077,318.44482,-316.71729,954.82703,174.75444,-78.87861,936.62744,108.96398,-280.91559,1053.44873,322.44809,-264.12457,718.11267,270.68826,-315.99249,483.00668,260.31189,-248.48102000000003,327.33511,243.32745,-305.38565,80.28846,169.54359,-313.46979,33.70771,317.69592,-156.4949,47.33928,167.8862,-77.38806,672.8428299999999,26.985940000000003,-90.58491,488.33582,33.3301,-88.38394,321.93069,-66.00376999999999,-134.99979,101.54543,13.58827,-157.36772,90.23483,-27.85737,17.6234,50.46407,178.00815,-216.83932,487.67282,180.4702,-247.9843,92.91583,144.00101999999998,-158.99438,470.9908400000001,-38.90418,-194.7081,32.67374,2,9
913,493.17343,-135.75177,1638.50073,562.15894,-82.48748,1537.85693,391.30981,-198.65527,1569.09827,458.97537,-335.37213,1358.5448,241.20084,-341.4328,1337.62781,547.55237,-381.78387,1073.39917,643.3720099999999,-284.4585,875.4046599999999,368.63,-15.091029999999998,1364.94031,448.41635,34.99231,1086.47961,594.33521,9.06566,900.85724,318.34241000000003,-316.63757000000004,954.8526,174.56094,-78.8491,936.66589,108.82068999999998,-280.99408,1053.43384,322.39282000000003,-264.02603,718.1731,270.76184,-315.9332,483.02756,260.36472000000003,-248.26654,327.36356,243.34863,-305.36557,80.3134,169.55553,-313.43839,33.72165,317.69672,-156.53485,47.32552,167.82608000000002,-77.30848,672.89697,26.95887,-90.51572,488.33527,33.36885,-88.3614,321.88477,-65.78143,-134.95895,101.34943,13.854920000000002,-157.67093,90.35298,-27.89818,17.634420000000002,50.4841,178.06052,-216.73062,487.66049,180.67735,-247.45798,92.94381,143.97731000000002,-158.86673000000002,471.01178,-38.89047,-194.7334,32.67949,2,9
914,491.31293,-135.54446000000002,1639.37305,560.6167,-81.84193,1539.18884,390.12408,-198.83104,1569.31494,458.81729,-335.13382,1358.6748,241.03595,-341.48245,1337.63928,547.95367,-381.49844,1073.73083,644.03296,-284.68964,875.4345099999999,368.14151,-15.0017,1364.96057,448.03854,35.105,1086.5090300000002,594.1123,9.16033,900.96796,318.25064,-316.53336,954.8786,174.37952,-78.78721,936.72302,108.64873,-281.02527000000003,1053.4124800000002,322.36743,-263.89081,718.23785,270.82248,-315.82571,483.0589900000001,260.39081,-248.24471,327.32632,243.33961,-305.34976,80.31199000000001,169.54562,-313.43887,33.75666,317.69821,-156.48753,47.32319,167.72945,-77.21014,672.91949,26.06625,-90.3416,488.70425,33.33124,-88.32061,321.88943,-65.78165,-134.94012,101.33996,13.58999,-157.3553,90.24833,-27.8865,17.65118,50.4739,178.07867,-216.6162,487.67007,180.69472,-247.41493,92.9264,143.9229,-158.8187,471.03201,-38.89547,-194.7339,32.66573,2,9
915,489.4631,-135.38676,1640.09412,559.13983,-81.23257,1540.48718,388.94928,-198.97833,1569.50574,458.65778,-334.84866,1358.80603,240.89096,-341.54724,1337.6582,548.33142,-381.22,1074.04907,644.69983,-284.78152,875.6333599999999,367.60086,-14.945620000000002,1365.03271,447.65451,35.20133,1086.58154,593.82416,9.25338,901.09521,318.14642000000003,-316.44409,954.93042,174.20087,-78.72565999999999,936.76855,108.49632,-281.06561,1053.37634,322.15869,-263.59824,718.07886,270.87927,-315.70905,483.07089,260.4325,-248.25905,327.30399,243.33926,-305.36047,80.37955,169.54854,-313.42566,33.77118,317.71594,-156.47644,47.32265,167.6226,-77.09318,672.9331099999999,26.004620000000003,-90.27929,488.70908,33.29356,-88.20193,321.91605,-65.77713,-134.92107,101.32051,13.56341,-157.31071,90.23792,-27.863670000000003,17.61364,50.44548,178.15979,-216.50034,487.65475,180.67561,-247.40274,92.94538,143.88789,-158.73912,471.02023,-38.89705,-194.70824,32.650940000000006,2,9
916,487.62827,-135.16478,1641.02808,557.57471,-80.69891,1541.77686,388.25226,-199.14459,1569.42126,458.51556,-334.6015,1358.90149,240.72725,-341.63971000000004,1337.65308,548.61591,-380.81747,1074.25867,644.95209,-284.89999,875.5360699999999,367.01483,-14.9185,1365.16089,447.21124,35.30225,1086.71008,593.56958,9.38722,901.2876,318.05112,-316.35101000000003,954.96503,174.05991,-78.66089000000001,936.83813,108.34385,-281.09338,1053.33301,322.26321,-263.63107,718.35089,270.93317,-315.62744,483.11639,260.49426,-248.1071,327.33252000000005,243.29211,-305.34763,80.33031,169.66416999999998,-313.28674,33.58468,317.72153,-156.52505,47.29671,167.54311,-77.01051,672.94135,25.92872,-90.21017,488.68839,33.26208,-88.15589,321.89828,-65.80382,-134.92183,101.33523,13.56201,-157.29671000000002,90.22118,-27.87343,17.64634,50.43855,178.25911000000002,-216.40117,487.64313,180.44385,-247.8568,92.91196,143.80907,-158.73219,471.04959,-38.91752,-194.71718,32.66885,2,9
917,485.80203,-135.06448,1641.74841,556.10284,-80.16663,1543.04565,386.57617,-199.31587,1570.01355,458.34717,-334.40323,1358.96777,240.57669,-341.78638,1337.64014,548.88605,-380.60971,1074.40283,645.25708,-285.12885,875.38391,366.44431,-14.89619,1365.31787,446.71454000000006,35.38361,1086.86682,593.22784,9.52416,901.52753,317.97171000000003,-316.242,955.01587,173.94012,-78.6048,936.89001,108.16964,-281.10715,1053.28625,322.09128,-263.28662,718.1059,270.98135,-315.51401,483.07568,260.53662,-248.1131,327.33322000000004,243.3035,-305.23407000000003,80.29598,169.64496,-313.27292,33.59773,317.73926,-156.52113,47.31712,167.46295,-76.8756,672.99207,25.86923,-90.12136,488.69781,33.24701,-88.06631,321.86288,-65.80093000000001,-134.88136,101.33741,13.534529999999998,-157.3351,90.28699,-27.87697,17.668570000000003,50.40715,178.33973999999998,-216.28606,487.63885,180.67876,-247.3349,92.92192,143.76547,-158.59441,471.0498,-38.91777,-194.70892,32.69149,2,9
918,483.99255,-134.89986000000002,1642.6970199999998,554.55957,-79.68954000000001,1544.2594,385.37158,-199.58055,1570.3064,458.21704000000005,-334.23618,1359.01587,240.43787000000003,-341.95459,1337.62244,549.13739,-380.57758,1074.52234,645.5705,-285.3847,875.1754800000001,365.8457,-14.92963,1365.4729,446.17725,35.4403,1087.08044,592.86914,9.66344,901.82715,317.92825,-316.15439,955.0647,173.74443,-78.53838,936.95734,108.03522,-281.15222,1053.22864,322.26746,-263.40845,718.44537,271.00726000000003,-315.47052,483.13013,260.53955,-248.06152000000003,327.31497,243.32762,-305.24088,80.33740999999999,169.509,-313.39011,33.79009,317.73828,-156.51129,47.32366,167.37943,-76.78791,673.00665,25.82075,-90.02277,488.69522,33.16183,-88.00551,321.8631,-65.86086,-134.85408,101.30885,13.51078,-157.23433,90.22482,-27.867490000000004,17.701520000000002,50.43961,178.40308000000002,-216.22269,487.61826,180.67972,-247.3131,92.92785,143.72069,-158.47722,471.0654,-38.92326,-194.715,32.68913,2,9
919,482.15686,-134.88336,1643.51831,553.03351,-79.26465999999999,1545.57715,384.19733,-199.85876,1570.5361300000002,458.05328,-334.13342,1359.02783,240.26886,-342.1236,1337.59509,549.3616900000001,-380.32556,1074.63721,645.73108,-285.63754,874.98724,365.1777,-14.92079,1365.65479,445.60306,35.5202,1087.29102,592.42444,9.54901,902.14594,317.88037,-316.02917,955.10156,173.56903,-78.57294,937.021,107.88291,-281.17215,1053.16138,322.25394,-263.23453,718.41858,271.0376,-315.37198,483.10623,260.58115,-247.95763,327.2912,243.29906,-305.23694,80.3097,169.62187,-313.25427,33.5873,317.73444,-156.51559,47.33316,167.31444,-76.68508,673.01373,25.77268,-89.89537,488.71146,33.17307,-87.94641,321.85291,-65.8621,-134.79891999999998,101.30074,13.50998,-157.27707,90.27096,-27.92562,17.68215,50.39439,178.37672,-216.12076,487.61838,180.66757,-247.27289,92.93557,143.67836,-158.44002,471.07675,-38.94656,-194.69096,32.7,2,9
920,480.31827,-134.85384,1644.33154,551.4315799999999,-78.81028,1546.77722,383.55643,-200.18689,1570.44153,457.9039,-334.06512000000004,1359.03394,240.08257000000003,-342.37173,1337.56177,549.49744,-379.99698,1074.70044,645.9782700000001,-286.17624,874.4976199999999,364.49695,-14.98092,1365.86938,444.92267,35.727920000000005,1087.48889,591.9592299999999,9.92825,902.49847,317.84848,-315.88089,955.14374,173.35501000000002,-78.48516,937.11047,107.76809,-281.19666,1053.10034,322.13373,-262.91125,718.1571700000001,271.08759,-315.24847,483.08536,260.5918,-247.93585,327.25159,243.29185,-305.26682,80.32467,169.48349,-313.39545,33.74538,317.75009,-156.59918000000002,47.33427,167.19843,-76.59649,673.01031,25.6924,-89.80747,488.68668,33.12783,-87.89101,321.86624,-65.89317,-134.78287,101.29456,13.49374,-157.24565,90.27272,-27.86927,17.68706,50.40652,178.36812,-216.03462,487.63571,180.63657,-247.30397,92.89403,143.60895,-158.30359,471.06116,-38.93685,-194.67242,32.701840000000004,2,9
921,478.52676,-134.91092,1645.14197,549.86438,-78.41655,1548.02441,382.45328,-200.59291,1570.65161,457.74506,-334.02527000000003,1359.05713,239.90649,-342.59805,1337.50317,549.6405,-379.58826,1074.79663,646.34747,-286.53781000000004,874.2139900000001,363.82394,-15.06242,1366.1333,444.31128,35.665820000000004,1087.7998,591.4110099999999,10.0716,902.83362,317.80939,-315.68994,955.16315,173.21483999999998,-78.63623,937.23187,107.63823,-281.26437000000004,1053.02441,322.15982,-262.75513,718.11633,271.1225,-315.20154,483.08386,260.59344,-247.91115,327.20743,243.31676,-305.24118,80.31487,169.60851,-313.25568,33.540659999999995,317.73575,-156.52119,47.33463,167.14389,-76.47404,673.0324099999999,25.65886,-89.69788,488.65829,33.0978,-87.83221999999999,321.85416000000004,-65.89944,-134.78114,101.29063,13.46801,-157.25995,90.28009,-27.86389,17.720670000000002,50.39338,178.35433999999998,-215.92514,487.57373,180.66199,-247.25099,92.8563,143.57733000000002,-158.20872,471.07852,-38.93605,-194.67273,32.69178,2,9
922,476.73648,-135.0256,1645.9152800000002,548.30865,-78.01805,1549.27356,381.33936,-201.07742,1570.88147,457.61487,-333.9776,1359.07959,239.74844,-342.87488,1337.4115,549.72369,-379.18677,1074.85938,646.56708,-286.88431,873.9508099999999,363.14606,-15.149120000000002,1366.3958699999998,443.61749,35.717,1088.09094,590.74695,10.01925,903.1897,317.77634,-315.5148,955.20667,172.96005,-78.54198000000001,937.29639,107.51591,-281.31357,1052.94763,322.1954,-262.59329,718.10065,271.16989,-314.99463,483.03699000000006,260.56683,-247.72902,327.17719,243.30612,-305.18774,80.27473,169.46693,-313.36667,33.70024,317.74237,-156.54308999999998,47.34169,167.07196000000002,-76.35042,673.0253299999999,25.62035,-89.56860999999999,488.66418,32.96413,-86.1361,321.96649,-66.10905,-134.77907,101.46033,13.457120000000002,-157.19353,90.23768,-27.86764,17.71817,50.38857,178.40001,-215.86081,487.53638,180.65817,-247.25349,92.81213,143.52867,-158.17177,471.09921,-38.93128,-194.65657,32.71111,2,9
923,474.9892,-135.18575,1646.70703,546.72845,-77.71554,1550.5188,380.23691,-201.53674,1571.09167,457.48715,-333.90057,1359.0752,239.61852,-343.15396,1337.29651,549.7514,-378.81876,1074.8532699999998,646.74469,-287.1243,873.71185,362.43091,-15.25517,1366.70044,442.91068,35.80129,1088.37451,590.18604,10.18087,903.95044,317.5744,-315.24414,955.20087,172.71254,-78.47219,937.37988,107.38735,-281.38791000000003,1052.87378,322.2258,-262.40561,718.13513,271.20053,-314.88797,483.03781,260.61212,-247.79198,327.12488,243.29376,-305.22952000000004,80.27145,169.5872,-313.28394,33.51025,317.74353,-156.59436000000002,47.33646,166.9548,-76.19384000000001,673.07452,26.45092,-89.57243000000001,488.2655,33.020309999999995,-87.08577,321.83441,-65.87772,-134.72183,101.27442,13.47725,-157.18761999999998,90.24921,-27.84138,17.74113,50.34963,178.39162,-215.71582,487.48932,180.63982,-247.21951,92.78068,143.52286,-157.9556,471.07675,-38.92979,-194.66293,32.73252,2,9
924,473.24292,-135.45184,1647.48938,545.19391,-77.4281,1551.7675800000002,379.18527,-202.06403,1571.30249,457.35916,-333.84546,1359.06006,239.49744,-343.43231000000003,1337.18213,549.7439,-378.46729,1074.81677,646.5455900000001,-287.52972,873.02161,361.79428,-15.34163,1367.01978,442.19434,35.90302,1088.67078,589.45123,10.25229,904.18719,317.54407000000003,-315.04123,955.23053,172.32271,-78.17623,937.42139,107.26087,-281.50778,1052.79578,322.25433,-262.22818,718.09485,271.24036,-314.7489,483.02335,260.6142,-247.61189,327.10071,243.28909,-305.27002000000005,80.29563,169.44284,-313.3479,33.62918,317.74002,-156.5695,47.32331,166.87025,-76.10385,673.07123,26.39747,-89.48714,488.25262,32.84898,-86.03196,322.07281,-65.84164,-134.69818,101.25684,13.50056,-157.196,90.25314,-27.84637,17.72682,50.38403,178.42448000000002,-215.58945,487.47873,180.58026,-247.20341,92.75669,143.52611000000002,-157.83099,471.09921,-38.92275,-194.62791,32.73518,2,9
925,471.54987,-135.74603000000002,1648.25793,543.6771200000001,-77.22031,1552.98218,378.16,-202.54411,1571.5103800000002,457.24615,-333.80222000000003,1359.03345,239.35931,-343.72821,1337.06226,549.63959,-378.13306,1074.69141,646.61572,-287.70905,872.5477300000001,361.10306,-15.47626,1367.33203,441.45883,35.99329,1088.96729,588.7099,10.61798,904.44708,317.52444,-314.80783,955.26239,172.01378,-78.01173,937.52936,107.15182,-281.67902000000004,1052.70703,322.19815,-262.23074,717.86456,271.33145,-314.53622,482.9783,260.60541,-247.4679,327.05692,243.30647,-305.14331,80.24316999999999,169.42818,-313.37561,33.60035,317.75137,-156.59978,47.319790000000005,166.77469,-75.9481,673.13428,26.36393,-89.402,488.2406,32.940540000000006,-86.92529,321.77377,-65.79224,-134.67442,101.2531,13.52148,-157.15627,90.21719,-27.87186,17.73375,50.370470000000005,178.48958000000002,-215.50368,487.42389,180.34586,-247.62202,92.72901,143.52252,-157.71201000000002,471.07996,-38.89006,-194.64165,32.71588,2,9
926,469.88965,-136.12381000000002,1649.01941,542.17981,-77.05159,1554.20154,377.08444,-203.16905,1571.68628,457.13171,-333.77676,1358.97144,239.24101,-343.89911,1336.95398,549.51782,-377.83878,1074.53369,646.81628,-287.2554,872.9317,360.39694,-15.62569,1367.60962,440.70209000000006,36.05969,1089.26221,587.97498,10.73233,904.4696,317.51791000000003,-314.57462000000004,955.302,171.6786,-78.08113,937.62439,107.00603999999998,-281.80765,1052.6449,322.20038,-261.93979,717.80475,271.43924,-314.39178,482.9852,260.64944,-247.42348,326.98468,243.32101,-305.13123,80.22184,169.43138000000002,-313.38058,33.56964,317.73114,-156.55182,47.33389,166.63596,-75.78024,673.19952,26.2875,-89.31397,488.28223,32.9852,-87.45711,321.71622,-65.76945,-134.661,101.25751,13.558329999999998,-157.20166,90.25792,-27.81867,17.804879999999997,50.32457,178.46263000000002,-215.35144,487.38156,180.33591,-247.58208,92.68763,143.56839,-157.43726999999998,471.10071,-38.8856,-194.63686,32.72015,2,9
927,468.24857,-136.5663,1649.76001,540.7044099999999,-76.89168000000001,1555.40295,376.0881,-203.65697,1571.87537,457.00888,-333.76221,1358.91052,239.12248,-344.31729,1336.81226,549.37842,-377.43256,1074.37756,646.60919,-287.11215,872.6084,359.71228,-15.72426,1367.91895,439.91547,36.26537,1089.50073,587.26245,10.7948,905.12384,317.70316,-314.39606000000003,955.3678,171.31558,-78.04442,937.75629,106.9028,-282.00497,1052.58435,322.52377,-261.47067000000004,718.05066,271.52869,-314.17709,482.97464,260.68939,-247.373,326.92691,243.3455,-305.05908,80.17532,169.45442,-313.65753,33.46341,317.71451,-156.55868999999998,47.33369,166.47598,-75.6554,673.27795,26.27314,-89.26614000000001,488.26068,32.8953,-86.78986,321.79779,-65.75301,-134.69205,101.25637,13.595579999999998,-157.12151,90.20405,-27.82719,17.76042,50.36546,178.51447,-215.23798,487.36157,180.31958,-247.60692000000003,92.67585,143.52245,-157.33635,471.16843,-38.86029,-194.60579,32.71042,2,9
928,466.64816,-136.99098,1650.47437,539.27264,-76.81446,1556.63611,375.05182,-204.33719,1571.9917,456.88458,-333.77893,1358.82019,239.02194,-344.60437,1336.67456,549.27417,-377.08548,1074.18762,646.4092400000001,-286.819,872.3486300000001,359.04089,-15.84419,1368.22571,439.20972,36.18681,1089.83838,586.54791,10.8399,905.42181,317.71249,-314.13641,955.38849,170.93307,-77.95129,937.88342,106.77872,-282.20062,1052.5249,322.19937000000004,-261.26025,717.84357,271.6875,-313.94986,482.96515,260.72052,-247.11597000000003,326.91602,243.36086,-305.14758,80.19443000000001,169.43532,-313.42603,33.50908,317.71777000000003,-156.58812,47.33089,166.31226999999998,-75.47843,673.36255,25.3226,-89.14036999999999,488.66928,32.88985,-86.71497,321.79449,-65.73924,-134.65025,101.29141,13.62957,-157.06441,90.14203,-27.81868,17.79978,50.36579,178.52925,-215.14369,487.33966,180.33183,-247.6246,92.64941,143.55193,-157.09593,471.16467,-38.8393,-194.63008,32.72985,2,9
929,465.02896,-137.44943,1651.19934,537.86829,-76.75442,1557.86023,374.11124,-204.9201,1572.14026,456.76926,-333.77884,1358.73669,238.92728,-344.90302,1336.57446,549.09033,-376.58142,1073.95776,646.36047,-286.40878,872.2796599999999,358.31866,-15.943929999999998,1368.51685,438.49115,36.21245,1090.12805,585.79407,10.81828,905.72021,317.54865,-313.74008,954.93414,170.51596,-77.92551999999999,938.00378,106.66034,-282.40332,1052.46118,322.49377000000004,-260.7608,718.1377,271.86777,-313.67633,482.96765,260.82553,-247.07574,326.82593,243.39694,-305.13028,80.23084,169.48161000000002,-313.69006,33.39544,317.6951,-156.55643,47.35535,166.11928999999998,-75.35458,673.44897,25.21865,-89.08068,488.69577,32.88857,-87.29138,321.68289,-65.71552,-134.6412,101.26121,13.65487,-157.07275,90.1853,-27.85202,17.810029999999998,50.34097,178.61205,-214.98087,487.29807,180.32402,-247.61522,92.59708,143.536,-156.90741,471.19333,-38.82267,-194.6281,32.74073,2,9
930,463.45319000000006,-137.93504,1651.89502,536.4331099999999,-76.67651,1559.02771,373.10794,-205.53036,1572.2533,456.67081,-333.75702,1358.65564,238.85454,-345.06543,1336.55774,549.06024,-376.31339,1073.82324,645.89276,-285.86923,871.7969400000001,357.63971000000004,-16.05998,1368.80261,437.7948,36.19847,1090.40942,585.00867,10.75863,906.01849,317.71732000000003,-313.55194,955.05945,170.09193,-77.99873000000001,938.14471,106.57851,-282.61145,1052.3938,322.48746,-260.24445,718.2533599999999,272.06702,-313.45316,482.95975,260.88385,-246.84976,326.80203,243.41753,-305.09695,80.19067,169.45689,-313.43982,33.47778,317.6947,-156.60629,47.34235,165.8539,-75.2014,673.54089,25.98436,-89.11442,488.34335,32.77962,-87.17535,321.72266,-65.68583000000001,-134.62038,101.233,13.64835,-157.07123,90.20794,-27.86715,17.80849,50.30924,178.65443,-214.90208,487.26477,180.33218,-247.58797,92.6228,143.45895,-156.7646,471.23093,-38.81445,-194.61452,32.7499,2,9
931,461.93903,-138.4514,1652.56079,535.0935099999999,-76.66814000000001,1560.19128,372.15546,-206.12257,1572.3414300000002,456.57767,-333.74399,1358.6012,238.7399,-345.41592,1336.4279800000002,548.97052,-375.89017,1073.63708,645.5033,-285.11612,871.5020099999999,356.93582000000004,-16.21838,1369.04175,437.05945,36.08139,1090.7052,584.1431299999999,10.57192,906.38623,317.71939,-313.29886,955.07141,169.66997,-77.91768,938.25977,106.44784,-282.85062,1052.33447,322.56787,-259.93814,718.21014,272.23428,-313.27386,482.9913,260.97046,-246.66348,326.76001,243.43669,-305.14539,80.20622,169.50427,-313.71619,33.36,317.67218,-156.55978000000002,47.33319,165.60782,-75.07108000000001,673.63977,25.85233,-89.05846,488.3934,32.61694,-86.51069,321.76251,-65.71426,-134.60405,101.26138,13.61953,-156.9847,90.20669,-27.81315,17.78642,50.32684,178.73462,-214.79524,487.29407,180.32779,-247.59099,92.59055,143.37723,-156.62445,471.25485,-38.8219,-194.60126,32.76736,2,9
932,460.4609400000001,-138.95805,1653.2605,533.72943,-76.65328000000001,1561.33716,371.1973,-206.71822,1572.46655,456.49149000000006,-333.69965,1358.53296,238.88072000000005,-345.75067,1336.12708,548.9223599999999,-375.366,1073.44727,645.15015,-284.23972000000003,871.2728900000001,356.18915,-16.378870000000003,1369.29602,436.31555,36.06602,1090.90454,583.3734099999999,10.41256,906.61511,317.75742,-313.07193,955.12317,169.38158,-78.17094,938.41937,106.35002,-283.07687000000004,1052.30005,322.62885,-259.8526,718.1734,272.39331,-313.04477,482.99326,261.00797,-246.47771,326.72714,243.44576,-305.04028,80.19241,169.4937,-313.76016,33.3621,317.67078,-156.59676000000002,47.33196,165.34427,-74.93821,673.71033,25.71629,-88.95844,488.42493,32.54313,-86.37919000000001,321.77878,-65.80883,-134.59587,101.27566,13.5786,-157.02518,90.26421,-27.842240000000004,17.81759,50.34109,178.86462,-214.66039,487.24252,180.3213,-247.61882000000003,92.577,143.25352,-156.48027,471.29123,-38.85632,-194.58476,32.78782,2,9
933,458.9574,-139.41628,1653.88013,532.4046,-76.60769,1562.43298,370.34387,-207.23923,1572.5011,456.42142,-333.61957,1358.4906,238.52325,-346.09357,1336.22009,548.8580900000001,-374.76041,1073.30505,643.89703,-283.65616,870.2601300000001,355.50839,-16.542070000000002,1369.53735,435.5177,35.979209999999995,1091.10474,582.59143,10.25387,907.26355,317.77328,-312.98016,955.08496,168.91263,-77.96431,938.49414,106.28786,-283.34662000000003,1052.22424,322.59766,-259.32901,718.26404,272.58081,-312.80597,482.96198,261.1149,-246.49232,326.68076,243.47719,-304.99298,80.1615,169.49991,-313.7525,33.335,317.62564,-156.53745,47.33665,165.10756,-74.82121,673.82532,25.606820000000003,-88.90241999999999,488.43271,32.4696,-86.2632,321.75311,-65.82249,-134.53711,101.27321,13.51594,-156.99309,90.3127,-27.85574,17.82459,50.33485,178.97028,-214.52328,487.2551,180.31026,-247.56036,92.56382,143.17857,-156.23678999999998,471.31277,-38.86576,-194.59128,32.81916,2,9
934,457.62213,-139.95029,1654.3103,531.10468,-76.57181,1563.45068,369.33057,-207.80876,1572.70264,456.32144000000005,-333.51254,1358.44556,238.44807000000003,-346.4108,1336.13,548.80939,-374.12958,1073.11414,644.17322,-282.33539,870.79718,354.73917,-16.6707,1369.7205800000002,434.66321,35.82045,1091.25208,581.81232,9.91318,907.05511,317.83612,-312.7348,955.09253,168.50868,-77.97878,938.60059,106.18672,-283.55307,1052.16687,322.63779,-259.08411,718.27167,272.74429,-312.62485,482.96719,261.14828,-246.44711,326.5994,243.50668,-304.93732,80.17329000000001,169.46124,-313.48938,33.42906,317.63498,-156.52936,47.33136,164.83768,-74.72535,673.88635,25.40053,-88.82692,488.47336,32.37077,-86.16556,321.88052000000005,-65.91027,-134.53789,101.28059,13.4543,-157.05812,90.35853,-27.87461,17.85914,50.353840000000005,179.02335,-214.4377,487.22183,180.31035,-247.5887,92.55001,142.99812,-156.12508,471.37732,-38.90019,-194.57701,32.838770000000004,2,9
935,456.16397,-140.32002,1655.04932,529.75073,-76.53148,1564.41187,368.61636,-208.18622,1572.73804,456.22318,-333.40451,1358.4013699999998,238.37329,-346.73911,1336.08606,548.73334,-373.49081,1072.93738,643.72296,-281.23679,870.5686599999999,353.93851,-16.800639999999998,1369.87549,433.72995,35.75578,1091.2804,581.06604,9.63994,907.37329,317.87897000000004,-312.51611,955.12189,168.12122,-78.02583,938.72571,106.10217,-283.81253,1052.10437,322.71884,-258.82529,718.2633099999999,272.88312,-312.45636,482.9559,261.24466,-246.33974,326.54419,243.51498,-304.90012,80.17249,169.45386000000002,-313.51031,33.40647,317.61743,-156.6041,47.29705,164.54689,-74.61785,673.97345,25.24432,-88.75713,488.49026,32.25894,-86.16714,321.83401000000003,-66.18096,-134.55788,101.46416,13.39857,-157.00763999999998,90.41354,-27.94047,17.85837,50.34421,179.0412,-214.3365,487.23898,180.31116,-247.57794,92.53004,142.84978,-156.09243999999998,471.4446400000001,-38.91896,-194.5874,32.87392,2,9
936,454.80798,-140.67157,1655.62402,528.4671,-76.44785,1565.32813,367.55588,-208.88991,1572.97375,456.11963,-333.28445,1358.33838,238.28059,-347.10516,1336.0376,548.5720200000001,-372.66937,1072.72961,643.30115,-280.0914,870.56213,353.14175,-16.8966,1370.0614,432.77167,35.64304,1091.354,580.31171,9.39946,907.77008,317.91235,-312.1785,955.23328,167.75632,-78.07851,938.83881,106.02853,-284.07681,1052.0222199999998,322.80719,-258.59494,718.27002,273.03677000000005,-312.25772,482.91766,261.27783,-246.00194,326.57568,243.51918,-304.87503,80.12885,169.49463,-313.75064,33.31544,317.59763,-156.51713999999998,47.30887,164.23817,-74.53371,674.05145,23.9404,-88.36453,488.97748,32.21768,-86.72022,321.82123,-66.00468000000001,-134.48508,101.25791,13.35793,-156.90648000000002,90.36021,-27.934790000000003,17.84592,50.34025,179.16617,-214.26758,487.23352,180.26886,-247.58899,92.52036,142.72678,-155.95078999999998,471.46698,-38.93622,-194.57683,32.87851,2,9
937,453.47696,-140.9911,1656.17444,527.13257,-76.32677,1566.2124,366.74387,-209.2395,1573.16223,455.98514000000006,-333.20654,1358.28992,238.46823,-347.44324,1335.78027,548.42865,-371.99573,1072.54187,642.72906,-279.31317,870.07874,352.24869,-17.017310000000002,1370.28186,431.82996,35.37617,1091.51318,579.73914,8.91815,908.19189,317.99197000000004,-311.94208,955.26721,167.36206,-78.10668000000001,938.97089,105.92658,-284.33655,1051.95642,322.91913,-258.35141,718.24377,273.19525,-312.08194,482.8599200000001,261.35428,-245.96484,326.52386,243.50781,-304.89172,80.12916,169.49846000000002,-313.74918,33.31669,317.61639,-156.52921,47.30375,163.93575,-74.47393000000001,674.15771,23.7367,-88.3671,488.99158,32.04005,-86.05035,321.90918,-66.04053,-134.48335,101.28058,13.33965,-156.87108,90.38477,-27.9474,17.86887,50.35055,179.26019,-214.1884,487.19373,180.27757,-247.49606,92.52908,142.56555,-155.84566999999998,471.50238,-38.93946,-194.59261,32.88693,2,9
938,452.16232,-141.25621,1656.6699199999998,525.86829,-76.14986,1567.05017,365.88858,-209.85924,1573.31616,455.86374000000006,-333.17816,1358.2594,238.38966,-347.82803,1335.70959,548.26685,-371.37057,1072.37659,642.2843,-278.50043,869.9248699999999,351.31964,-17.16837,1370.54675,430.81335,35.26978,1091.62952,579.08105,8.53561,908.72888,318.0965,-311.76959,955.58514,167.09482,-78.34199,939.13098,105.84098,-284.59717,1051.88306,323.03131,-258.2074,718.25769,273.32837,-311.95956,482.87918,261.47827,-245.75774,326.49219,243.53455,-304.85706,80.14923,169.44337,-313.47464,33.440090000000005,317.60651,-156.56688,47.294,163.62138000000002,-74.40589,674.22321,23.58952,-88.37656,489.03702,31.91318,-86.07988,321.89569,-66.27113,-134.56171,101.46089,13.578920000000002,-157.26611,90.59029,-27.95961,17.91873,50.36119,179.37524,-214.04588,487.2171,180.28961,-247.50443,92.50651,142.49297,-155.68169,471.5589900000001,-38.94239,-194.56889,32.896390000000004,2,9
